User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
4829,34.0,106802.86069769606,3,Mobile,Social Media,22,21,17.88,1,0,15,5752,0
4830,,94528.73730582427,1,Mobile,Organic,29,33,8.21,4,0,21,9448,1
4831,63.0,77272.44815479584,2,Mobile,Email,25,26,13.67,2,0,8,7560,0
4832,50.0,76915.6038619187,2,Mobile,Email,28,30,5.47,2,0,22,2598,1
4833,30.0,60473.294883080176,2,Mobile,Paid Ads,26,27,12.19,0,1,6,4686,0
4834,39.0,71689.218701358,3,Mobile,Paid Ads,19,15,7.96,6,1,23,2092,1
4835,,71460.7308786509,2,Mobile,Email,25,23,11.24,3,1,16,9859,1
4836,37.0,60512.8879519672,1,Mobile,Organic,10,11,12.44,0,1,23,5187,0
4837,44.0,73004.16487097772,3,Mobile,Organic,24,27,8.79,1,1,11,5091,0
4838,48.0,75140.72613706546,1,Mobile,Organic,8,7,25.73,2,1,14,6658,0
4839,,93449.29492131918,1,Mobile,Organic,10,9,15.62,3,0,1,8091,0
4840,32.0,,2,Tablet,Organic,18,18,19.53,6,0,24,7246,1
4841,54.0,94184.61379516748,3,Mobile,Social Media,9,6,12.52,3,1,14,9239,0
4842,47.0,97186.47846263483,1,Tablet,Organic,4,8,15.17,5,0,13,8921,0
4843,22.0,32459.038705228784,3,Mobile,Organic,29,22,11.42,2,0,24,2342,1
4844,23.0,77633.76259149039,1,Desktop,Organic,30,24,8.01,1,1,17,8201,0
4845,43.0,,2,Tablet,Referral,13,11,,3,0,3,5557,0
4846,36.0,59008.15390061151,1,Mobile,Social Media,1,2,4.34,3,1,18,8032,0
4847,33.0,,2,Mobile,Organic,5,5,7.72,1,1,2,7429,1
4848,56.0,104595.41276114988,3,Mobile,Email,17,13,9.91,1,1,16,2023,0
4849,50.0,77075.56444697789,2,Mobile,Referral,15,15,6.35,2,1,17,3702,1
4850,24.0,72835.52369728516,1,Mobile,Organic,23,18,11.22,0,1,5,7463,0
4851,19.0,82488.55096205021,3,Mobile,Social Media,19,20,9.49,2,0,2,1232,0
4852,51.0,86790.36597356021,1,Tablet,Referral,11,13,4.28,1,0,12,8734,0
4853,56.0,69939.48803660947,1,Mobile,Referral,4,1,6.73,0,0,1,6337,0
4854,52.0,42021.754640590625,2,Mobile,Social Media,29,27,12.82,4,1,16,9709,1
4855,53.0,61318.18797548715,1,Mobile,Referral,4,7,3.44,3,0,21,7266,0
4856,53.0,,3,Mobile,Paid Ads,12,15,,4,1,13,3195,1
4857,42.0,18860.413473824126,2,Mobile,Referral,17,14,6.64,5,1,4,6627,1
4858,19.0,59408.03222886641,1,Mobile,Referral,11,11,12.61,6,1,2,8316,1
4859,,89731.16131379205,3,Desktop,Email,4,6,6.83,1,0,7,7820,0
4860,57.0,41937.472902378664,3,Mobile,Paid Ads,7,12,24.15,2,1,11,8054,0
4861,,54555.063985711946,1,Mobile,Organic,9,10,16.0,7,1,8,9195,0
4862,30.0,73886.82351624653,3,Mobile,Paid Ads,10,9,9.85,2,0,19,1329,0
4863,48.0,95790.99926720084,1,Mobile,Organic,28,29,5.32,3,0,3,5987,1
4864,26.0,89230.45136610589,1,Mobile,Paid Ads,10,12,7.25,0,1,7,1192,0
4865,25.0,84011.8417267105,1,Desktop,Organic,14,19,7.93,2,1,10,7731,0
4866,22.0,69318.25485154703,2,Tablet,Referral,12,10,,2,0,10,3386,0
4867,59.0,56349.2561289465,1,Mobile,Organic,16,14,18.13,2,1,2,5386,1
4868,46.0,86551.41993002026,2,Desktop,Social Media,2,4,15.66,3,1,17,3815,0
4869,28.0,135393.72377290673,2,Mobile,Social Media,22,16,11.66,1,1,22,6104,0
4870,52.0,,3,Mobile,Paid Ads,3,1,13.6,2,0,20,7785,0
4871,21.0,88625.8599891743,2,Mobile,Paid Ads,12,10,10.91,1,1,21,9427,1
4872,48.0,79018.61759881269,3,Mobile,Organic,29,23,,2,1,20,3342,0
4873,41.0,12000.0,1,Mobile,Social Media,21,19,9.75,4,1,19,5557,1
4874,62.0,58417.7869116661,1,Mobile,Email,10,5,,4,1,2,6044,0
4875,43.0,41698.14969718376,2,Mobile,Organic,30,23,7.68,6,1,22,1584,0
4876,36.0,84130.76073555765,1,Mobile,Referral,29,31,6.72,6,0,14,7456,0
4877,47.0,37615.47288650699,3,Tablet,Email,21,18,4.32,1,1,8,4808,0
4878,22.0,85335.20889819958,3,Mobile,Social Media,30,33,17.46,2,0,1,4233,0
4879,43.0,,3,Mobile,Paid Ads,25,23,18.97,4,0,22,2602,1
4880,32.0,65743.01866271587,2,Mobile,Paid Ads,1,2,6.8,4,1,15,5472,0
4881,30.0,109674.90730443216,2,Mobile,Social Media,8,9,21.11,2,1,16,6066,1
4882,27.0,124545.5226079067,1,Mobile,Paid Ads,19,16,13.83,4,0,24,3133,1
4883,40.0,47874.763712519765,1,Desktop,Email,20,22,12.19,2,1,15,4182,1
4884,52.0,36735.68234478286,2,Desktop,Social Media,20,19,6.87,2,1,14,8925,0
4885,27.0,70650.04004989535,1,Mobile,Paid Ads,1,3,13.61,2,1,20,3528,0
4886,,104459.53662840732,1,Tablet,Organic,7,3,4.33,3,0,22,8364,0
4887,47.0,52032.4755263933,2,Desktop,Paid Ads,27,24,2.45,6,0,2,3872,0
4888,41.0,85355.43077395234,3,Mobile,Social Media,20,18,17.45,7,1,18,3004,1
4889,60.0,,2,Desktop,Social Media,29,27,3.33,2,1,17,4232,0
4890,,34571.91274143328,2,Mobile,Social Media,27,29,10.61,7,0,9,2237,0
4891,21.0,79396.17263038823,3,Mobile,Organic,11,8,7.28,2,1,13,7242,0
4892,39.0,30504.512153156516,3,Tablet,Paid Ads,4,8,18.08,5,1,13,6771,0
4893,21.0,44574.862372383934,1,Mobile,Social Media,30,31,,5,1,2,9788,1
4894,50.0,76660.00185589661,2,Mobile,Paid Ads,15,12,15.06,4,1,17,8390,0
4895,25.0,49186.525682847685,3,Desktop,Referral,9,12,9.84,3,0,10,2885,0
4896,26.0,76498.99266927056,1,Mobile,Social Media,5,7,7.64,1,1,9,8953,0
4897,62.0,69407.12189117652,1,Tablet,Organic,14,11,14.01,2,1,24,3906,0
4898,43.0,78997.66203624633,2,Mobile,Social Media,18,19,14.24,0,1,10,9471,0
4899,46.0,72705.63165831062,3,Desktop,Referral,22,20,,3,1,14,9786,0
4900,29.0,126531.35215847004,3,Mobile,Email,3,4,5.81,0,1,13,1006,0
4901,46.0,101104.53106670892,3,Mobile,Social Media,23,26,,3,0,22,3996,0
4902,54.0,,1,Mobile,Paid Ads,25,26,,6,1,22,2705,1
4903,45.0,85628.13321033576,1,Mobile,Email,24,18,14.49,5,1,3,4020,0
4904,43.0,75056.477075697,3,Mobile,Social Media,2,1,8.22,2,0,6,2171,0
4905,33.0,63467.1938589405,2,Mobile,Paid Ads,9,9,8.87,4,1,19,7993,0
4906,41.0,76710.90218411805,1,Mobile,Organic,7,9,14.79,4,0,17,2749,0
4907,25.0,80637.16960354827,1,Mobile,Paid Ads,15,12,29.84,3,1,4,2322,1
4908,42.0,57373.3030378538,3,Mobile,Organic,12,15,4.22,6,1,5,6500,1
4909,35.0,54254.622513401824,2,Mobile,Social Media,6,5,15.18,3,1,10,1508,0
4910,34.0,83361.8241463459,1,Mobile,Referral,2,1,8.4,4,1,10,1405,0
4911,36.0,56233.09466561297,2,Desktop,Social Media,3,1,,1,1,19,3551,1
4912,59.0,50475.888006105015,3,Mobile,Paid Ads,7,9,18.28,2,0,7,6452,0
4913,,46696.76723350506,2,Mobile,Paid Ads,21,18,16.13,4,0,18,3245,0
4914,,78168.1392776063,2,Mobile,Paid Ads,27,27,14.1,1,0,10,9134,0
4915,47.0,59957.138030272676,2,Mobile,Organic,29,31,8.76,3,1,13,1923,1
4916,30.0,56275.24207069599,2,Mobile,Referral,22,22,,0,1,10,5782,0
4917,30.0,96472.76678096408,2,Tablet,Referral,12,7,,2,0,9,7586,0
4918,33.0,,3,Mobile,Social Media,17,17,17.86,4,0,6,9506,0
4919,35.0,25918.45823850322,1,Mobile,Organic,7,8,,2,1,10,2733,0
4920,,,1,Mobile,Paid Ads,27,28,6.42,3,0,21,2710,1
4921,50.0,65042.80917953273,2,Mobile,Paid Ads,6,9,6.93,0,0,13,4743,0
4922,50.0,73769.86478532582,2,Desktop,Organic,27,26,8.55,5,1,6,5621,1
4923,62.0,89561.04547548089,3,Mobile,Organic,17,15,22.52,2,1,9,5277,0
4924,19.0,45692.318250510325,3,Desktop,Organic,19,16,19.1,2,1,10,2263,1
4925,,72429.16356826526,2,Mobile,Email,26,23,14.87,1,1,24,8201,1
4926,,74341.23682944043,2,Mobile,Paid Ads,6,8,13.73,5,1,9,1343,0
4927,,44954.07274809477,2,Mobile,Organic,11,12,9.14,2,1,19,8996,0
4928,53.0,46466.92303071074,2,Mobile,Social Media,1,6,8.38,2,1,14,3125,0
4929,42.0,69840.79663976628,2,Desktop,Organic,1,1,,8,1,15,3698,0
4930,,90106.8173343254,2,Mobile,Organic,26,26,8.48,0,0,23,2021,0
4931,20.0,,1,Desktop,Referral,12,11,8.01,6,0,14,8762,0
4932,31.0,76375.1770192862,2,Desktop,Social Media,30,28,16.6,3,0,2,2251,0
4933,18.0,76980.88941214241,1,Mobile,Social Media,26,22,6.78,7,1,14,1761,1
4934,39.0,65268.410285846985,1,Mobile,Social Media,25,27,8.3,3,0,24,5369,0
4935,32.0,40274.33755611442,1,Desktop,Social Media,1,1,,2,0,17,9983,0
4936,34.0,50487.200455819126,3,Mobile,Organic,25,23,12.11,4,0,7,5810,0
4937,57.0,33082.975578984086,3,Desktop,Social Media,2,1,12.27,4,1,3,6190,0
4938,30.0,95986.16426849895,3,Desktop,Social Media,5,1,15.1,4,0,24,3010,0
4939,60.0,72494.61579496904,2,Mobile,Email,9,9,13.38,1,0,1,5767,0
4940,49.0,38376.98876377937,1,Mobile,Social Media,25,26,6.19,0,0,16,8230,0
4941,49.0,89160.2190747456,1,Desktop,Organic,12,15,,1,0,17,3908,0
4942,31.0,69982.40132279893,2,Mobile,Organic,7,9,,6,0,22,3237,0
4943,60.0,76091.37138308551,2,Mobile,Paid Ads,2,1,3.89,3,1,16,2694,0
4944,51.0,103051.60699867587,1,Mobile,Social Media,22,24,,4,1,14,7064,0
4945,55.0,97065.12653719948,1,Mobile,Organic,7,4,11.22,5,0,14,7419,0
4946,35.0,48695.06570031284,1,Mobile,Paid Ads,30,33,12.86,2,0,1,9496,0
4947,24.0,85165.02386313544,2,Mobile,Organic,26,29,,3,1,16,1388,1
4948,58.0,97772.36303107001,2,Mobile,Referral,2,1,20.93,0,0,23,7716,0
4949,24.0,108198.95198399863,1,Mobile,Referral,19,20,,3,1,12,4534,1
4950,63.0,53916.90820976588,3,Desktop,Paid Ads,24,26,11.99,1,1,4,6397,1
4951,57.0,79447.26128629493,2,Tablet,Email,24,22,9.1,5,1,23,9564,0
4952,53.0,,1,Mobile,Paid Ads,25,23,20.0,3,0,17,3452,1
4953,39.0,85394.72387135091,3,Mobile,Social Media,6,7,9.11,2,1,12,9682,0
4954,,51586.55066268844,3,Desktop,Email,26,28,,2,0,22,8637,0
4955,43.0,44913.839768192716,3,Mobile,Email,20,22,12.32,2,1,11,1369,0
4956,46.0,,1,Mobile,Social Media,8,2,6.95,4,0,14,4809,0
4957,28.0,39893.859256603915,2,Tablet,Email,30,26,,5,1,11,9314,1
4958,55.0,120547.80079909571,3,Desktop,Social Media,28,29,10.92,1,1,14,5112,1
4959,,82337.04237170874,2,Mobile,Paid Ads,5,11,14.07,3,0,24,3569,1
4960,35.0,93989.86134409432,1,Mobile,Email,18,14,7.06,2,0,11,5870,0
4961,58.0,45472.734677262575,1,Desktop,Social Media,5,9,6.76,6,1,1,5106,0
4962,44.0,68061.85024614837,2,Mobile,Paid Ads,11,6,7.74,1,0,14,4559,0
4963,29.0,,3,Mobile,Social Media,17,11,7.29,4,1,21,5180,0
4964,23.0,51931.85199627094,1,Mobile,Paid Ads,27,27,7.32,1,0,4,4434,0
4965,,86172.46953318124,1,Mobile,Email,6,9,16.85,4,1,12,2226,0
4966,41.0,103741.89396630567,2,Desktop,Paid Ads,20,19,12.92,3,0,4,2503,0
4967,57.0,101688.07993957945,3,Mobile,Email,5,7,26.39,2,0,1,1189,0
4968,37.0,101171.05964626445,3,Mobile,Referral,22,16,11.01,1,0,19,1899,1
4969,43.0,74861.33037387613,3,Desktop,Referral,16,15,,4,1,19,3914,0
4970,31.0,64205.4061546305,1,Mobile,Referral,11,11,,2,1,7,3852,0
4971,59.0,43944.84151219614,1,Mobile,Paid Ads,4,5,,3,1,13,6327,0
4972,,106766.98298224423,1,Desktop,Paid Ads,16,20,9.8,3,1,19,8772,1
4973,40.0,103748.56797416066,1,Mobile,Organic,7,9,13.87,1,1,14,3504,0
4974,23.0,58111.35155039394,3,Desktop,Referral,18,19,12.88,3,1,19,8452,0
4975,54.0,51381.20135898384,1,Mobile,Paid Ads,3,6,17.77,7,1,3,3548,1
4976,22.0,70044.59343680019,2,Mobile,Organic,13,11,22.95,3,0,7,9449,1
4977,,77232.8434170047,2,Mobile,Paid Ads,18,12,8.28,3,1,15,5984,0
4978,19.0,60129.36558132127,3,Desktop,Organic,9,5,13.94,2,1,2,9139,0
4979,28.0,94875.4949906876,1,Tablet,Social Media,22,21,3.86,4,0,21,5260,0
4980,23.0,,3,Desktop,Organic,21,13,,3,1,11,3649,0
4981,43.0,79734.05467704727,1,Desktop,Referral,28,32,21.07,4,0,5,2063,1
4982,64.0,52890.1485637451,2,Mobile,Organic,21,21,10.55,2,0,9,4002,0
4983,45.0,61003.01672368167,3,Mobile,Referral,17,16,6.05,1,1,22,8590,1
4984,26.0,,2,Mobile,Social Media,8,3,18.48,5,0,18,4916,0
4985,29.0,,3,Desktop,Email,21,19,,1,1,7,9913,0
4986,36.0,32399.618706154033,1,Mobile,Organic,12,9,,4,1,24,1671,0
4987,37.0,89547.51239226769,2,Mobile,Organic,24,25,,4,1,21,1966,1
4988,65.0,85632.46158924157,3,Mobile,Organic,4,1,6.45,3,1,4,7073,0
4989,37.0,75436.80320948568,2,Tablet,Email,15,10,,2,0,24,6051,0
4990,37.0,74886.97228614651,1,Mobile,Organic,18,19,8.72,2,1,4,3553,0
4991,50.0,85633.23557031159,1,Mobile,Organic,14,17,42.45,5,0,10,6117,1
4992,59.0,102722.23556851721,2,Mobile,Paid Ads,11,9,,3,1,24,3806,0
4993,20.0,113353.48772150112,1,Desktop,Referral,15,19,4.85,2,1,21,4820,0
4994,30.0,13898.677721960397,2,Tablet,Social Media,17,16,22.06,1,1,24,8686,0
4995,54.0,,1,Desktop,Paid Ads,6,4,13.14,6,1,3,2208,0
4996,63.0,90783.9767772169,1,Mobile,Paid Ads,22,20,12.17,4,1,22,7578,1
4997,31.0,84230.30776958693,2,Mobile,Email,27,28,9.94,4,1,9,9479,1
4998,39.0,78065.65131983988,2,Mobile,Paid Ads,22,22,33.68,5,1,11,1562,1
4999,30.0,75383.76381045366,2,Mobile,Email,10,14,39.41,2,1,15,1297,0
5000,49.0,82638.62029237034,2,Mobile,Paid Ads,30,28,7.63,3,1,8,8895,0
5001,56.0,50918.8289718059,2,Tablet,Referral,19,17,11.45,1,1,7,5562,0
5002,33.0,89465.73862599215,2,Desktop,Paid Ads,17,15,,2,1,9,1941,0
5003,22.0,78877.04306922182,1,Mobile,Referral,18,18,9.96,5,1,24,6524,1
5004,27.0,,2,Mobile,Organic,9,9,10.81,1,1,24,6032,0
5005,40.0,53075.17146698499,2,Mobile,Organic,12,6,,3,1,16,4122,0
5006,27.0,99138.7318910762,2,Mobile,Email,18,14,11.59,2,0,20,5695,0
5007,57.0,104028.12304788013,1,Mobile,Paid Ads,20,19,4.55,8,0,6,8564,1
5008,29.0,54748.30305111029,1,Mobile,Paid Ads,1,1,2.9,4,0,2,3639,0
5009,,103689.53785171275,2,Mobile,Paid Ads,3,1,15.05,1,1,6,4031,0
5010,44.0,,3,Mobile,Referral,23,22,,0,1,4,7568,1
5011,55.0,87334.86383447138,2,Mobile,Email,11,9,3.57,1,0,6,1218,0
5012,45.0,75301.4642191921,2,Mobile,Paid Ads,14,17,16.58,3,0,7,4525,0
5013,35.0,80945.74884371826,1,Mobile,Paid Ads,13,18,15.32,1,1,4,6480,0
5014,51.0,58108.76060453922,3,Mobile,Social Media,8,4,,1,1,19,5709,0
5015,54.0,67556.70057864285,1,Tablet,Organic,2,4,6.09,5,1,9,8861,0
5016,,63185.71767075002,3,Desktop,Organic,17,11,7.12,4,1,7,7310,0
5017,55.0,90344.46742595034,1,Desktop,Social Media,30,33,8.27,6,1,8,6710,1
5018,24.0,62574.47283418891,2,Mobile,Referral,21,20,12.2,2,0,11,4348,0
5019,20.0,40843.7317093774,1,Mobile,Referral,4,1,,0,0,12,8363,0
5020,47.0,49860.587341502905,1,Mobile,Referral,10,11,,2,0,8,2164,0
5021,22.0,84419.6535733598,2,Mobile,Paid Ads,17,17,5.7,3,1,6,8744,0
5022,23.0,81527.55631167135,2,Mobile,Paid Ads,9,11,9.07,2,0,3,6736,0
5023,28.0,37655.606680559606,1,Desktop,Social Media,1,1,15.41,3,0,21,2719,0
5024,,68732.22510830448,1,Mobile,Social Media,14,11,8.17,8,0,3,1590,0
5025,59.0,,1,Mobile,Referral,6,7,6.02,4,0,24,7685,0
5026,54.0,,2,Mobile,Paid Ads,16,17,3.94,3,0,5,6634,1
5027,64.0,119903.63510304978,2,Mobile,Paid Ads,16,18,,6,1,2,4408,1
5028,45.0,98918.01941689741,2,Mobile,Social Media,2,1,11.2,2,1,20,5240,0
5029,24.0,91983.94613714618,2,Mobile,Organic,9,12,6.44,2,0,20,6462,0
5030,23.0,70166.94946443333,2,Mobile,Paid Ads,22,21,94.68,3,0,7,6493,0
5031,39.0,30261.4052814858,2,Mobile,Email,12,16,8.08,2,1,9,1952,0
5032,40.0,98612.84441849527,2,Mobile,Paid Ads,7,9,25.07,4,0,16,3758,0
5033,39.0,83693.54004615915,1,Mobile,Organic,26,23,8.32,1,1,16,1155,1
5034,25.0,,1,Desktop,Email,25,24,19.9,3,0,20,9738,1
5035,29.0,12000.0,2,Desktop,Social Media,7,7,11.63,3,1,20,7139,0
5036,65.0,38303.664938110494,1,Mobile,Organic,13,18,18.87,2,0,10,5602,0
5037,34.0,58520.33447715221,2,Mobile,Referral,19,14,18.19,6,0,11,6331,0
5038,38.0,71914.26962406839,2,Desktop,Paid Ads,4,1,20.72,0,1,4,9420,0
5039,51.0,56675.88919024893,2,Mobile,Social Media,17,18,10.04,4,0,4,9611,0
5040,49.0,56091.422886632114,2,Mobile,Email,29,29,,4,1,1,3222,0
5041,50.0,63269.58637435456,3,Desktop,Organic,13,10,2.2,4,0,20,2358,0
5042,,89013.36213255394,3,Mobile,Organic,14,15,2.16,3,0,4,9185,0
5043,35.0,77932.11102984197,2,Desktop,Organic,21,19,8.92,6,1,4,8634,0
5044,38.0,52062.60671933287,3,Mobile,Referral,11,10,17.02,5,1,2,2811,1
5045,,,2,Mobile,Organic,28,25,6.95,5,1,1,3959,1
5046,25.0,67441.41711086547,3,Mobile,Organic,16,17,11.28,2,1,14,3516,0
5047,22.0,87434.12915278797,2,Mobile,Paid Ads,18,17,22.62,3,0,22,6610,0
5048,45.0,56711.36692285621,1,Mobile,Email,4,7,6.04,0,1,10,6983,0
5049,57.0,142882.4964986205,2,Mobile,Paid Ads,1,1,20.58,1,1,21,3939,0
5050,65.0,55518.76941451274,2,Mobile,Social Media,21,21,,2,1,24,2073,0
5051,19.0,40601.736355562745,2,Mobile,Organic,11,13,,5,1,3,6661,0
5052,38.0,62691.08765272587,2,Mobile,Organic,28,29,,6,1,19,3907,0
5053,61.0,69997.30233459832,3,Mobile,Social Media,22,21,7.34,4,0,3,8668,0
5054,52.0,93987.93874337967,1,Mobile,Organic,19,20,,3,1,3,3181,0
5055,28.0,79884.15347353615,2,Mobile,Email,28,29,9.44,2,1,5,8802,1
5056,22.0,74035.17035925805,1,Desktop,Organic,10,10,8.85,1,1,22,9375,0
5057,28.0,44918.14803959334,1,Mobile,Referral,17,15,13.07,3,0,20,5154,1
5058,30.0,51216.020678416244,2,Desktop,Referral,16,16,30.57,1,0,18,3963,0
5059,63.0,83512.55430853889,1,Desktop,Referral,7,1,,5,0,9,8335,1
5060,24.0,102299.97225862794,1,Mobile,Social Media,4,5,11.33,3,1,17,3376,0
5061,31.0,26198.762029082252,1,Tablet,Email,29,28,13.41,2,0,4,6327,1
5062,26.0,57170.35799811072,1,Desktop,Email,1,1,11.73,2,0,2,5155,1
5063,53.0,77384.51740757583,1,Mobile,Social Media,13,11,17.72,0,0,15,9948,0
5064,25.0,,2,Mobile,Organic,1,1,7.65,2,1,7,3857,0
5065,27.0,53522.10925867819,1,Mobile,Organic,1,1,15.82,0,1,4,2387,0
5066,48.0,72584.06190410531,3,Mobile,Paid Ads,17,24,,2,1,8,4220,0
5067,38.0,29758.604123054596,1,Mobile,Social Media,9,10,10.87,3,1,17,8796,0
5068,40.0,54722.24889714989,2,Mobile,Referral,23,22,1.36,2,1,4,2409,1
5069,52.0,131042.01709416979,1,Mobile,Paid Ads,18,19,17.08,1,1,16,9537,1
5070,45.0,19135.56347810597,1,Desktop,Email,13,11,,4,1,10,1803,0
5071,61.0,52627.63009092865,2,Mobile,Organic,23,27,10.2,1,0,3,9967,0
5072,47.0,83881.90296167285,2,Desktop,Referral,21,25,,1,0,1,9746,0
5073,23.0,,2,Desktop,Paid Ads,8,2,14.85,1,0,7,7618,0
5074,34.0,124783.01292569638,1,Mobile,Organic,27,33,9.07,1,1,18,8656,1
5075,28.0,108559.92067133856,2,Mobile,Email,6,7,3.82,7,0,16,6488,0
5076,58.0,100109.91779255624,2,Mobile,Organic,10,6,2.82,3,1,17,4199,1
5077,,43856.18518971572,1,Mobile,Organic,15,17,10.64,2,0,3,6333,0
5078,42.0,120473.34751417636,1,Mobile,Organic,7,4,16.99,4,1,18,5370,0
5079,56.0,90316.82462873997,3,Mobile,Referral,22,24,3.24,1,1,22,8178,0
5080,59.0,47061.38128082652,2,Mobile,Social Media,30,33,16.21,1,1,20,1952,1
5081,46.0,53770.35256243574,3,Desktop,Social Media,13,10,,2,0,14,4675,0
5082,55.0,107227.58378283858,1,Mobile,Organic,17,13,,1,0,19,2778,0
5083,,66951.47156022736,1,Mobile,Paid Ads,11,14,14.24,2,1,1,2168,0
5084,51.0,79102.47232596096,2,Mobile,Social Media,27,26,17.9,4,1,17,9177,0
5085,41.0,32750.586128501724,2,Mobile,Paid Ads,16,17,,2,1,15,2238,1
5086,42.0,53521.45870715645,1,Mobile,Paid Ads,17,13,12.17,1,1,14,4283,0
5087,62.0,90971.25850416324,2,Desktop,Social Media,19,19,9.84,5,0,5,7390,1
5088,57.0,,2,Mobile,Organic,26,16,34.12,1,1,20,4649,1
5089,26.0,24136.079816495752,2,Mobile,Paid Ads,12,10,12.75,2,1,17,8697,0
5090,50.0,39989.69167367881,2,Mobile,Social Media,24,25,21.54,2,1,15,1013,1
5091,37.0,,3,Mobile,Referral,9,8,13.4,2,0,12,1544,0
5092,,48166.85790950889,1,Mobile,Organic,20,18,16.46,2,0,15,2959,0
5093,24.0,54276.2038495778,3,Mobile,Organic,27,29,7.72,1,0,8,8418,0
5094,20.0,70736.3808758016,2,Mobile,Organic,22,24,13.0,1,0,2,8166,1
5095,31.0,,3,Mobile,Social Media,16,11,16.2,3,1,23,3065,1
5096,37.0,105850.68078055055,2,Mobile,Social Media,21,18,21.38,5,0,12,6225,1
5097,62.0,101409.76357946251,3,Mobile,Referral,16,15,,4,1,8,5663,0
5098,49.0,97099.15490927752,1,Desktop,Social Media,6,2,7.0,3,0,8,5008,0
5099,,49971.464627456895,2,Mobile,Referral,26,23,14.14,6,1,19,8046,0
5100,21.0,,1,Tablet,Paid Ads,26,25,16.5,1,1,18,3896,1
5101,24.0,56601.638821365756,2,Mobile,Social Media,22,20,5.87,10,1,4,8703,1
5102,42.0,115201.25283032664,3,Desktop,Referral,16,17,,1,1,12,1983,0
5103,41.0,50075.480470915885,2,Desktop,Referral,17,16,,4,0,4,4894,1
5104,,66197.71624036765,2,Tablet,Organic,27,22,8.05,1,0,12,9631,0
5105,40.0,87733.39968474646,1,Mobile,Organic,8,5,5.48,2,1,9,5372,0
5106,30.0,66393.82565999028,1,Desktop,Organic,11,5,31.34,1,1,22,1884,0
5107,46.0,38853.1651806904,1,Mobile,Organic,12,11,16.38,4,1,6,5267,1
5108,32.0,54257.6142504567,2,Mobile,Social Media,27,24,8.08,6,1,9,2061,1
5109,19.0,118612.84172432261,1,Tablet,Paid Ads,5,4,10.78,2,1,17,8938,0
5110,52.0,82153.05564753253,2,Tablet,Organic,9,9,17.25,2,1,6,2786,0
5111,39.0,81479.59202352534,1,Desktop,Organic,16,18,15.99,4,1,6,2883,0
5112,,95169.27500464072,1,Desktop,Email,16,11,13.18,4,1,10,7754,0
5113,56.0,87355.9495197214,1,Mobile,Referral,23,19,6.81,3,1,21,6843,0
5114,18.0,23235.434648823182,1,Mobile,Organic,27,24,7.34,3,0,12,4887,0
5115,35.0,79216.68721142056,2,Mobile,Paid Ads,4,5,14.72,2,0,21,3206,0
5116,,31829.899006397012,3,Mobile,Paid Ads,10,14,,5,1,21,1123,0
5117,35.0,105944.04517153712,2,Mobile,Paid Ads,2,2,16.78,4,1,15,5949,0
5118,52.0,88773.14762247383,2,Mobile,Social Media,29,29,6.9,3,0,20,2039,1
5119,51.0,58363.65191802503,1,Tablet,Social Media,2,5,24.05,5,0,8,3755,0
5120,,66527.05242485866,3,Tablet,Paid Ads,17,14,6.24,3,0,23,6883,0
5121,45.0,31879.5212045086,1,Tablet,Organic,11,3,4.03,1,0,11,5140,0
5122,55.0,30361.927247986678,2,Mobile,Social Media,1,1,11.67,5,0,15,5146,0
5123,32.0,68556.64943969174,2,Mobile,Social Media,26,25,6.64,3,1,8,3952,1
5124,,103125.83380538812,2,Tablet,Social Media,1,1,13.46,7,1,6,8143,0
5125,25.0,31290.134354414746,1,Tablet,Social Media,13,9,28.54,9,0,8,1583,1
5126,50.0,77243.402672703,1,Mobile,Referral,2,1,7.76,5,0,14,6992,1
5127,27.0,71068.5180998666,2,Mobile,Social Media,1,1,7.78,5,1,24,4231,1
5128,46.0,,2,Mobile,Paid Ads,30,30,9.68,5,0,6,9338,1
5129,61.0,90609.89597771496,2,Mobile,Email,13,12,14.99,2,0,16,9106,0
5130,,92701.34100416912,2,Desktop,Social Media,10,16,12.19,4,1,11,2815,0
5131,20.0,79665.41679382374,2,Mobile,Email,15,15,5.32,2,1,22,1700,0
5132,31.0,70598.16566425272,2,Desktop,Paid Ads,29,26,30.8,6,0,15,3071,1
5133,52.0,87147.69268721946,2,Mobile,Organic,18,15,14.19,2,1,7,2173,1
5134,41.0,67549.45786977513,2,Mobile,Paid Ads,20,21,13.29,2,1,9,8406,1
5135,30.0,93638.7177758941,1,Mobile,Paid Ads,28,25,3.7,1,1,4,1043,0
5136,22.0,,3,Mobile,Social Media,1,1,15.34,5,0,22,8544,0
5137,26.0,34755.18630796565,2,Mobile,Email,21,17,11.27,3,0,16,2766,0
5138,52.0,61697.35235678594,3,Desktop,Organic,12,12,,8,0,11,3835,0
5139,38.0,,3,Mobile,Referral,4,3,16.36,4,1,15,4275,0
5140,61.0,71602.38970483819,2,Mobile,Social Media,20,13,,0,0,17,1083,0
5141,20.0,74739.13777271718,2,Mobile,Social Media,29,31,19.83,2,0,24,9218,0
5142,61.0,50364.815558746675,3,Mobile,Social Media,10,10,11.85,5,1,16,1037,0
